from_stop_I;to_stop_I;dep_time_ut;arr_time_ut;route_type;trip_I;seq;route_I
119;117;1482049500;1482049560;3;1094;13;30
117;115;1482049560;1482049620;3;1094;14;30
115;344;1482049620;1482049680;3;1094;15;30
344;75;1482049680;1482049740;3;1094;16;30
75;49;1482049740;1482049800;3;1094;17;30
49;51;1482049800;1482049860;3;1094;18;30
51;399;1482049860;1482050400;3;1094;19;30
399;65;1482050400;1482050460;3;1094;20;30
65;52;1482050460;1482050520;3;1094;21;30
52;98;1482050520;1482050580;3;1094;22;30
98;1131;1482050580;1482050820;3;1094;23;30
1131;455;1482050820;1482051000;3;1094;24;30
455;466;1482051000;1482051180;3;1094;25;30
466;468;1482051180;1482051300;3;1094;26;30
468;480;1482051300;1482051360;3;1094;27;30
480;1269;1482051360;1482051360;3;1094;28;30
184;183;1481974620;1481974680;3;1095;1;36
183;182;1481974680;1481974740;3;1095;2;36
182;181;1481974740;1481974800;3;1095;3;36
181;180;1481974800;1481974800;3;1095;4;36
180;163;1481974800;1481974920;3;1095;5;36
163;377;1481974920;1481974980;3;1095;6;36
377;243;1481974980;1481974980;3;1095;7;36
243;414;1481974980;1481975040;3;1095;8;36
414;177;1481975040;1481975100;3;1095;9;36
177;175;1481975100;1481975160;3;1095;10;36
175;453;1481975160;1481975220;3;1095;11;36
453;73;1481975220;1481975220;3;1095;12;36
73;5;1481975220;1481975700;3;1095;13;36
5;50;1481975700;1481975760;3;1095;14;36
50;7;1481975760;1481975820;3;1095;15;36
7;74;1481975820;1481975820;3;1095;16;36
74;345;1481975820;1481975880;3;1095;17;36
345;114;1481975880;1481975880;3;1095;18;36
114;116;1481975880;1481975940;3;1095;19;36
116;118;1481975940;1481975940;3;1095;20;36
118;139;1481975940;1481976000;3;1095;21;36
139;200;1481976000;1481976120;3;1095;22;36
200;204;1481976120;1481976180;3;1095;23;36
204;205;1481976180;1481976180;3;1095;24;36
205;207;1481976180;1481976240;3;1095;25;36
207;209;1481976240;1481976300;3;1095;26;36
209;288;1481976300;1481976360;3;1095;27;36
288;264;1481976360;1481976360;3;1095;28;36
264;262;1481976360;1481976420;3;1095;29;36
262;314;1481976420;1481976600;3;1095;30;36
158;157;1481546100;1481546160;3;1096;1;41
157;155;1481546160;1481546160;3;1096;2;41
155;107;1481546160;1481546220;3;1096;3;41
107;105;1481546220;1481546220;3;1096;4;41
105;103;1481546220;1481546280;3;1096;5;41
103;101;1481546280;1481546340;3;1096;6;41
101;153;1481546340;1481546400;3;1096;7;41
153;151;1481546400;1481546460;3;1096;8;41
151;150;1481546460;1481546580;3;1096;9;41
150;36;1481546580;1481546640;3;1096;10;41
36;148;1481546640;1481546700;3;1096;11;41
148;33;1481546700;1481546760;3;1096;12;41
33;416;1481546760;1481546820;3;1096;13;41
416;53;1481546820;1481546880;3;1096;14;41
53;73;1481546880;1481546940;3;1096;15;41
73;5;1481546940;1481547300;3;1096;16;41
5;50;1481547300;1481547360;3;1096;17;41
50;7;1481547360;1481547420;3;1096;18;41
7;74;1481547420;1481547420;3;1096;19;41
74;345;1481547420;1481547480;3;1096;20;41
345;114;1481547480;1481547540;3;1096;21;41
114;116;1481547540;1481547540;3;1096;22;41
116;118;1481547540;1481547600;3;1096;23;41
118;141;1481547600;1481547720;3;1096;24;41
141;129;1481547720;1481548020;3;1096;25;41
129;130;1481548020;1481548080;3;1096;26;41
130;131;1481548080;1481548080;3;1096;27;41
131;132;1481548080;1481548140;3;1096;28;41
132;133;1481548140;1481548200;3;1096;29;41
133;134;1481548200;1481548200;3;1096;30;41
134;135;1481548200;1481548260;3;1096;31;41
135;136;1481548260;1481548320;3;1096;32;41
158;157;1481632500;1481632560;3;1096;1;41
157;155;1481632560;1481632560;3;1096;2;41
155;107;1481632560;1481632620;3;1096;3;41
107;105;1481632620;1481632620;3;1096;4;41
105;103;1481632620;1481632680;3;1096;5;41
103;101;1481632680;1481632740;3;1096;6;41
101;153;1481632740;1481632800;3;1096;7;41
153;151;1481632800;1481632860;3;1096;8;41
151;150;1481632860;1481632980;3;1096;9;41
150;36;1481632980;1481633040;3;1096;10;41
36;148;1481633040;1481633100;3;1096;11;41
148;33;1481633100;1481633160;3;1096;12;41
33;416;1481633160;1481633220;3;1096;13;41
416;53;1481633220;1481633280;3;1096;14;41
53;73;1481633280;1481633340;3;1096;15;41
73;5;1481633340;1481633700;3;1096;16;41
5;50;1481633700;1481633760;3;1096;17;41
50;7;1481633760;1481633820;3;1096;18;41
7;74;1481633820;1481633820;3;1096;19;41
74;345;1481633820;1481633880;3;1096;20;41
345;114;1481633880;1481633940;3;1096;21;41
114;116;1481633940;1481633940;3;1096;22;41
116;118;1481633940;1481634000;3;1096;23;41
118;141;1481634000;1481634120;3;1096;24;41
141;129;1481634120;1481634420;3;1096;25;41
129;130;1481634420;1481634480;3;1096;26;41
130;131;1481634480;1481634480;3;1096;27;41
131;132;1481634480;1481634540;3;1096;28;41
132;133;1481634540;1481634600;3;1096;29;41
133;134;1481634600;1481634600;3;1096;30;41
134;135;1481634600;1481634660;3;1096;31;41
135;136;1481634660;1481634720;3;1096;32;41
158;157;1481718900;1481718960;3;1096;1;41
157;155;1481718960;1481718960;3;1096;2;41
155;107;1481718960;1481719020;3;1096;3;41
107;105;1481719020;1481719020;3;1096;4;41
105;103;1481719020;1481719080;3;1096;5;41
103;101;1481719080;1481719140;3;1096;6;41
101;153;1481719140;1481719200;3;1096;7;41
153;151;1481719200;1481719260;3;1096;8;41
151;150;1481719260;1481719380;3;1096;9;41
150;36;1481719380;1481719440;3;1096;10;41
36;148;1481719440;1481719500;3;1096;11;41
148;33;1481719500;1481719560;3;1096;12;41
33;416;1481719560;1481719620;3;1096;13;41
416;53;1481719620;1481719680;3;1096;14;41
53;73;1481719680;1481719740;3;1096;15;41
73;5;1481719740;1481720100;3;1096;16;41
5;50;1481720100;1481720160;3;1096;17;41
50;7;1481720160;1481720220;3;1096;18;41
7;74;1481720220;1481720220;3;1096;19;41
74;345;1481720220;1481720280;3;1096;20;41
345;114;1481720280;1481720340;3;1096;21;41
114;116;1481720340;1481720340;3;1096;22;41
116;118;1481720340;1481720400;3;1096;23;41
118;141;1481720400;1481720520;3;1096;24;41
141;129;1481720520;1481720820;3;1096;25;41
129;130;1481720820;1481720880;3;1096;26;41
130;131;1481720880;1481720880;3;1096;27;41
131;132;1481720880;1481720940;3;1096;28;41
132;133;1481720940;1481721000;3;1096;29;41
133;134;1481721000;1481721000;3;1096;30;41
134;135;1481721000;1481721060;3;1096;31;41
135;136;1481721060;1481721120;3;1096;32;41
158;157;1481805300;1481805360;3;1096;1;41
157;155;1481805360;1481805360;3;1096;2;41
155;107;1481805360;1481805420;3;1096;3;41
107;105;1481805420;1481805420;3;1096;4;41
105;103;1481805420;1481805480;3;1096;5;41
103;101;1481805480;1481805540;3;1096;6;41
101;153;1481805540;1481805600;3;1096;7;41
153;151;1481805600;1481805660;3;1096;8;41
151;150;1481805660;1481805780;3;1096;9;41
150;36;1481805780;1481805840;3;1096;10;41
36;148;1481805840;1481805900;3;1096;11;41
148;33;1481805900;1481805960;3;1096;12;41
33;416;1481805960;1481806020;3;1096;13;41
416;53;1481806020;1481806080;3;1096;14;41
53;73;1481806080;1481806140;3;1096;15;41
73;5;1481806140;1481806500;3;1096;16;41
5;50;1481806500;1481806560;3;1096;17;41
50;7;1481806560;1481806620;3;1096;18;41
7;74;1481806620;1481806620;3;1096;19;41
74;345;1481806620;1481806680;3;1096;20;41
345;114;1481806680;1481806740;3;1096;21;41
114;116;1481806740;1481806740;3;1096;22;41
116;118;1481806740;1481806800;3;1096;23;41
118;141;1481806800;1481806920;3;1096;24;41
141;129;1481806920;1481807220;3;1096;25;41
129;130;1481807220;1481807280;3;1096;26;41
130;131;1481807280;1481807280;3;1096;27;41
131;132;1481807280;1481807340;3;1096;28;41
132;133;1481807340;1481807400;3;1096;29;41
133;134;1481807400;1481807400;3;1096;30;41
134;135;1481807400;1481807460;3;1096;31;41
135;136;1481807460;1481807520;3;1096;32;41
158;157;1481891700;1481891760;3;1096;1;41
157;155;1481891760;1481891760;3;1096;2;41
155;107;1481891760;1481891820;3;1096;3;41
107;105;1481891820;1481891820;3;1096;4;41
105;103;1481891820;1481891880;3;1096;5;41
103;101;1481891880;1481891940;3;1096;6;41
101;153;1481891940;1481892000;3;1096;7;41
153;151;1481892000;1481892060;3;1096;8;41
151;150;1481892060;1481892180;3;1096;9;41
150;36;1481892180;1481892240;3;1096;10;41
36;148;1481892240;1481892300;3;1096;11;41
148;33;1481892300;1481892360;3;1096;12;41
33;416;1481892360;1481892420;3;1096;13;41
416;53;1481892420;1481892480;3;1096;14;41
53;73;1481892480;1481892540;3;1096;15;41
73;5;1481892540;1481892900;3;1096;16;41
5;50;1481892900;1481892960;3;1096;17;41
50;7;1481892960;1481893020;3;1096;18;41
7;74;1481893020;1481893020;3;1096;19;41
74;345;1481893020;1481893080;3;1096;20;41
345;114;1481893080;1481893140;3;1096;21;41
114;116;1481893140;1481893140;3;1096;22;41
116;118;1481893140;1481893200;3;1096;23;41
118;141;1481893200;1481893320;3;1096;24;41
141;129;1481893320;1481893620;3;1096;25;41
129;130;1481893620;1481893680;3;1096;26;41
130;131;1481893680;1481893680;3;1096;27;41
131;132;1481893680;1481893740;3;1096;28;41
132;133;1481893740;1481893800;3;1096;29;41
133;134;1481893800;1481893800;3;1096;30;41
134;135;1481893800;1481893860;3;1096;31;41
135;136;1481893860;1481893920;3;1096;32;41
6;50;1481984100;1481984160;3;1097;1;7
50;7;1481984160;1481984220;3;1097;2;7
7;74;1481984220;1481984220;3;1097;3;7
74;76;1481984220;1481984280;3;1097;4;7
76;78;1481984280;1481984340;3;1097;5;7
78;82;1481984340;1481984400;3;1097;6;7
82;84;1481984400;1481984400;3;1097;7;7
84;86;1481984400;1481984460;3;1097;8;7
86;211;1481984460;1481984520;3;1097;9;7
211;213;1481984520;1481984520;3;1097;10;7
213;185;1481984520;1481984640;3;1097;11;7
185;215;1481984640;1481984700;3;1097;12;7
215;400;1481984700;1481984700;3;1097;13;7
400;217;1481984700;1481984760;3;1097;14;7
217;219;1481984760;1481984820;3;1097;15;7
219;221;1481984820;1481984820;3;1097;16;7
221;223;1481984820;1481984880;3;1097;17;7
223;225;1481984880;1481984940;3;1097;18;7
225;227;1481984940;1481985060;3;1097;19;7
227;230;1481985060;1481985060;3;1097;20;7
230;231;1481985060;1481985120;3;1097;21;7
231;233;1481985120;1481985240;3;1097;22;7
6;50;1481933700;1481933760;3;1098;1;7
50;7;1481933760;1481933820;3;1098;2;7
7;74;1481933820;1481933820;3;1098;3;7
74;76;1481933820;1481933880;3;1098;4;7
76;78;1481933880;1481933940;3;1098;5;7
78;82;1481933940;1481934000;3;1098;6;7
82;84;1481934000;1481934000;3;1098;7;7
84;86;1481934000;1481934060;3;1098;8;7
86;211;1481934060;1481934120;3;1098;9;7
211;213;1481934120;1481934120;3;1098;10;7
213;185;1481934120;1481934240;3;1098;11;7
185;215;1481934240;1481934300;3;1098;12;7
215;400;1481934300;1481934300;3;1098;13;7
400;217;1481934300;1481934360;3;1098;14;7
217;219;1481934360;1481934420;3;1098;15;7
219;221;1481934420;1481934420;3;1098;16;7
221;223;1481934420;1481934480;3;1098;17;7
223;225;1481934480;1481934540;3;1098;18;7
225;227;1481934540;1481934660;3;1098;19;7
227;230;1481934660;1481934660;3;1098;20;7
230;231;1481934660;1481934720;3;1098;21;7
231;233;1481934720;1481934840;3;1098;22;7
5;50;1482063300;1482063360;3;1099;1;5
50;7;1482063360;1482063360;3;1099;2;5
7;74;1482063360;1482063420;3;1099;3;5
74;345;1482063420;1482063420;3;1099;4;5
345;114;1482063420;1482063480;3;1099;5;5
114;116;1482063480;1482063480;3;1099;6;5
116;118;1482063480;1482063540;3;1099;7;5
118;139;1482063540;1482063600;3;1099;8;5
139;200;1482063600;1482063720;3;1099;9;5
200;202;1482063720;1482063780;3;1099;10;5
202;272;1482063780;1482063840;3;1099;11;5
272;274;1482063840;1482063840;3;1099;12;5
274;276;1482063840;1482063900;3;1099;13;5
276;434;1482063900;1482063960;3;1099;14;5
434;310;1482063960;1482064020;3;1099;15;5
310;312;1482064020;1482064020;3;1099;16;5
312;284;1482064020;1482064080;3;1099;17;5
284;308;1482064080;1482064140;3;1099;18;5
308;306;1482064140;1482064200;3;1099;19;5
306;304;1482064200;1482064200;3;1099;20;5
304;302;1482064200;1482064260;3;1099;21;5
302;300;1482064260;1482064320;3;1099;22;5
300;298;1482064320;1482064380;3;1099;23;5
298;296;1482064380;1482064380;3;1099;24;5
296;286;1482064380;1482064440;3;1099;25;5
286;290;1482064440;1482064440;3;1099;26;5
290;292;1482064440;1482064440;3;1099;27;5
292;294;1482064440;1482064440;3;1099;28;5
294;359;1482064440;1482064500;3;1099;29;5
359;378;1482064500;1482064500;3;1099;30;5
378;354;1482064500;1482064560;3;1099;31;5
354;356;1482064560;1482064680;3;1099;32;5
6;50;1482082500;1482082560;3;1100;1;7
50;7;1482082560;1482082620;3;1100;2;7
7;74;1482082620;1482082620;3;1100;3;7
74;76;1482082620;1482082680;3;1100;4;7
76;78;1482082680;1482082740;3;1100;5;7
78;82;1482082740;1482082800;3;1100;6;7
82;84;1482082800;1482082800;3;1100;7;7
84;86;1482082800;1482082860;3;1100;8;7
86;211;1482082860;1482082920;3;1100;9;7
211;213;1482082920;1482082920;3;1100;10;7
213;185;1482082920;1482083040;3;1100;11;7
185;215;1482083040;1482083100;3;1100;12;7
215;400;1482083100;1482083100;3;1100;13;7
400;217;1482083100;1482083160;3;1100;14;7
217;219;1482083160;1482083220;3;1100;15;7
219;221;1482083220;1482083220;3;1100;16;7
221;223;1482083220;1482083280;3;1100;17;7
223;225;1482083280;1482083340;3;1100;18;7
225;227;1482083340;1482083460;3;1100;19;7
227;230;1482083460;1482083460;3;1100;20;7
230;231;1482083460;1482083520;3;1100;21;7
231;233;1482083520;1482083700;3;1100;22;7
6;50;1481520900;1481520960;3;1102;1;7
50;7;1481520960;1481521020;3;1102;2;7
7;74;1481521020;1481521020;3;1102;3;7
74;76;1481521020;1481521080;3;1102;4;7
76;78;1481521080;1481521140;3;1102;5;7
78;82;1481521140;1481521200;3;1102;6;7
82;84;1481521200;1481521200;3;1102;7;7
84;86;1481521200;1481521260;3;1102;8;7
86;211;1481521260;1481521320;3;1102;9;7
211;213;1481521320;1481521320;3;1102;10;7
213;185;1481521320;1481521440;3;1102;11;7
185;215;1481521440;1481521500;3;1102;12;7
215;400;1481521500;1481521500;3;1102;13;7
400;217;1481521500;1481521560;3;1102;14;7
217;219;1481521560;1481521620;3;1102;15;7
219;221;1481521620;1481521620;3;1102;16;7
221;223;1481521620;1481521680;3;1102;17;7
223;225;1481521680;1481521740;3;1102;18;7
225;227;1481521740;1481521860;3;1102;19;7
227;230;1481521860;1481521860;3;1102;20;7
230;231;1481521860;1481521920;3;1102;21;7
231;233;1481521920;1481522040;3;1102;22;7
6;50;1481607300;1481607360;3;1102;1;7
50;7;1481607360;1481607420;3;1102;2;7
7;74;1481607420;1481607420;3;1102;3;7
74;76;1481607420;1481607480;3;1102;4;7
76;78;1481607480;1481607540;3;1102;5;7
78;82;1481607540;1481607600;3;1102;6;7
82;84;1481607600;1481607600;3;1102;7;7
84;86;1481607600;1481607660;3;1102;8;7
86;211;1481607660;1481607720;3;1102;9;7
211;213;1481607720;1481607720;3;1102;10;7
213;185;1481607720;1481607840;3;1102;11;7
185;215;1481607840;1481607900;3;1102;12;7
215;400;1481607900;1481607900;3;1102;13;7
400;217;1481607900;1481607960;3;1102;14;7
217;219;1481607960;1481608020;3;1102;15;7
219;221;1481608020;1481608020;3;1102;16;7
221;223;1481608020;1481608080;3;1102;17;7
223;225;1481608080;1481608140;3;1102;18;7
225;227;1481608140;1481608260;3;1102;19;7
227;230;1481608260;1481608260;3;1102;20;7
230;231;1481608260;1481608320;3;1102;21;7
231;233;1481608320;1481608440;3;1102;22;7
6;50;1481693700;1481693760;3;1102;1;7
50;7;1481693760;1481693820;3;1102;2;7
7;74;1481693820;1481693820;3;1102;3;7
74;76;1481693820;1481693880;3;1102;4;7
76;78;1481693880;1481693940;3;1102;5;7
78;82;1481693940;1481694000;3;1102;6;7
82;84;1481694000;1481694000;3;1102;7;7
84;86;1481694000;1481694060;3;1102;8;7
86;211;1481694060;1481694120;3;1102;9;7
211;213;1481694120;1481694120;3;1102;10;7
213;185;1481694120;1481694240;3;1102;11;7
185;215;1481694240;1481694300;3;1102;12;7
215;400;1481694300;1481694300;3;1102;13;7
400;217;1481694300;1481694360;3;1102;14;7
217;219;1481694360;1481694420;3;1102;15;7
219;221;1481694420;1481694420;3;1102;16;7
221;223;1481694420;1481694480;3;1102;17;7
223;225;1481694480;1481694540;3;1102;18;7
225;227;1481694540;1481694660;3;1102;19;7
227;230;1481694660;1481694660;3;1102;20;7
230;231;1481694660;1481694720;3;1102;21;7
231;233;1481694720;1481694840;3;1102;22;7
6;50;1481780100;1481780160;3;1102;1;7
50;7;1481780160;1481780220;3;1102;2;7
7;74;1481780220;1481780220;3;1102;3;7
74;76;1481780220;1481780280;3;1102;4;7
76;78;1481780280;1481780340;3;1102;5;7
78;82;1481780340;1481780400;3;1102;6;7
82;84;1481780400;1481780400;3;1102;7;7
84;86;1481780400;1481780460;3;1102;8;7
86;211;1481780460;1481780520;3;1102;9;7
211;213;1481780520;1481780520;3;1102;10;7
213;185;1481780520;1481780640;3;1102;11;7
185;215;1481780640;1481780700;3;1102;12;7
215;400;1481780700;1481780700;3;1102;13;7
400;217;1481780700;1481780760;3;1102;14;7
217;219;1481780760;1481780820;3;1102;15;7
219;221;1481780820;1481780820;3;1102;16;7
221;223;1481780820;1481780880;3;1102;17;7
223;225;1481780880;1481780940;3;1102;18;7
225;227;1481780940;1481781060;3;1102;19;7
227;230;1481781060;1481781060;3;1102;20;7
230;231;1481781060;1481781120;3;1102;21;7
231;233;1481781120;1481781240;3;1102;22;7
6;50;1481866500;1481866560;3;1102;1;7
50;7;1481866560;1481866620;3;1102;2;7
7;74;1481866620;1481866620;3;1102;3;7
74;76;1481866620;1481866680;3;1102;4;7
76;78;1481866680;1481866740;3;1102;5;7
78;82;1481866740;1481866800;3;1102;6;7
82;84;1481866800;1481866800;3;1102;7;7
84;86;1481866800;1481866860;3;1102;8;7
86;211;1481866860;1481866920;3;1102;9;7
211;213;1481866920;1481866920;3;1102;10;7
213;185;1481866920;1481867040;3;1102;11;7
185;215;1481867040;1481867100;3;1102;12;7
215;400;1481867100;1481867100;3;1102;13;7
400;217;1481867100;1481867160;3;1102;14;7
217;219;1481867160;1481867220;3;1102;15;7
219;221;1481867220;1481867220;3;1102;16;7
221;223;1481867220;1481867280;3;1102;17;7
223;225;1481867280;1481867340;3;1102;18;7
225;227;1481867340;1481867460;3;1102;19;7
227;230;1481867460;1481867460;3;1102;20;7
230;231;1481867460;1481867520;3;1102;21;7
231;233;1481867520;1481867640;3;1102;22;7
412;411;1481525400;1481525400;3;1103;1;37
411;89;1481525400;1481525460;3;1103;2;37
89;91;1481525460;1481525460;3;1103;3;37
91;402;1481525460;1481525520;3;1103;4;37
402;1320;1481525520;1481525520;3;1103;5;37
1320;94;1481525520;1481525580;3;1103;6;37
94;240;1481525580;1481525640;3;1103;7;37
240;414;1481525640;1481525640;3;1103;8;37
414;177;1481525640;1481525700;3;1103;9;37
177;175;1481525700;1481525760;3;1103;10;37
175;453;1481525760;1481525820;3;1103;11;37
453;73;1481525820;1481525880;3;1103;12;37
73;3;1481525880;1481526300;3;1103;13;37
3;191;1481526300;1481526360;3;1103;14;37
191;193;1481526360;1481526360;3;1103;15;37
193;15;1481526360;1481526420;3;1103;16;37
15;197;1481526420;1481526480;3;1103;17;37
197;435;1481526480;1481526540;3;1103;18;37
435;447;1481526540;1481526600;3;1103;19;37
447;443;1481526600;1481526660;3;1103;20;37
443;441;1481526660;1481526660;3;1103;21;37
441;437;1481526660;1481526720;3;1103;22;37
437;445;1481526720;1481527080;3;1103;23;37
445;439;1481527080;1481527140;3;1103;24;37
439;374;1481527140;1481527140;3;1103;25;37
374;366;1481527140;1481527200;3;1103;26;37
366;364;1481527200;1481527200;3;1103;27;37
364;391;1481527200;1481527260;3;1103;28;37
391;380;1481527260;1481527260;3;1103;29;37
380;80;1481527260;1481527320;3;1103;30;37
80;238;1481527320;1481527320;3;1103;31;37
238;236;1481527320;1481527380;3;1103;32;37
236;354;1481527380;1481527440;3;1103;33;37
354;356;1481527440;1481527560;3;1103;34;37
412;411;1481611800;1481611800;3;1103;1;37
411;89;1481611800;1481611860;3;1103;2;37
89;91;1481611860;1481611860;3;1103;3;37
91;402;1481611860;1481611920;3;1103;4;37
402;1320;1481611920;1481611920;3;1103;5;37
1320;94;1481611920;1481611980;3;1103;6;37
94;240;1481611980;1481612040;3;1103;7;37
240;414;1481612040;1481612040;3;1103;8;37
414;177;1481612040;1481612100;3;1103;9;37
177;175;1481612100;1481612160;3;1103;10;37
175;453;1481612160;1481612220;3;1103;11;37
453;73;1481612220;1481612280;3;1103;12;37
73;3;1481612280;1481612700;3;1103;13;37
3;191;1481612700;1481612760;3;1103;14;37
191;193;1481612760;1481612760;3;1103;15;37
193;15;1481612760;1481612820;3;1103;16;37
15;197;1481612820;1481612880;3;1103;17;37
197;435;1481612880;1481612940;3;1103;18;37
435;447;1481612940;1481613000;3;1103;19;37
447;443;1481613000;1481613060;3;1103;20;37
